Frame	Umbrella	Group	Atom_Pair	Distance (nm)
20090.00	umbrella24	O31	CL-O31(5043)	0.306
20420.00	umbrella24	O31	CL-O31(5043)	0.320
20870.00	umbrella24	O31	CL-O31(5043)	0.314
10160.00	umbrella25	O31	CL-O31(6699)	0.322
11300.00	umbrella25	O31	CL-O31(5595)	0.326
11530.00	umbrella25	O31	CL-O31(6975)	0.302
11590.00	umbrella25	O31	CL-O31(6975)	0.305
11750.00	umbrella25	O31	CL-O31(6975)	0.320
11760.00	umbrella25	O31	CL-O31(6975)	0.289
12430.00	umbrella25	O31	CL-O31(6975)	0.315
12470.00	umbrella25	O31	CL-O31(6975)	0.324
14020.00	umbrella25	O31	CL-O31(6975)	0.303
14080.00	umbrella25	O31	CL-O31(6975)	0.321
14280.00	umbrella25	O31	CL-O31(6975)	0.322
14410.00	umbrella25	O31	CL-O31(6975)	0.319
18700.00	umbrella25	O31	CL-O31(6699)	0.305
23770.00	umbrella25	O31	CL-O31(5595)	0.317
200.00	umbrella26	O31	CL-O31(5457)	0.307
650.00	umbrella26	O31	CL-O31(5457)	0.317
1420.00	umbrella26	O31	CL-O31(5457)	0.306
1430.00	umbrella26	O31	CL-O31(5457)	0.311
1490.00	umbrella26	O31	CL-O31(5457)	0.317
1540.00	umbrella26	O31	CL-O31(5457)	0.309
1590.00	umbrella26	O31	CL-O31(5457)	0.317
1600.00	umbrella26	O31	CL-O31(5457)	0.322
1620.00	umbrella26	O31	CL-O31(5457)	0.315
2440.00	umbrella26	O31	CL-O31(5457)	0.314
2520.00	umbrella26	O31	CL-O31(5457)	0.285
2860.00	umbrella26	O31	CL-O31(5457)	0.323
2870.00	umbrella26	O31	CL-O31(5457)	0.318
3090.00	umbrella26	O31	CL-O31(5457)	0.326
3310.00	umbrella26	O31	CL-O31(5457)	0.322
3590.00	umbrella26	O31	CL-O31(5457)	0.309
3680.00	umbrella26	O31	CL-O31(5457)	0.308
3690.00	umbrella26	O31	CL-O31(5457)	0.304
3750.00	umbrella26	O31	CL-O31(5457)	0.307
4080.00	umbrella26	O31	CL-O31(5457)	0.295
4370.00	umbrella26	O31	CL-O31(5457)	0.313
4410.00	umbrella26	O31	CL-O31(5457)	0.326
5460.00	umbrella26	O31	CL-O31(5457)	0.315
5530.00	umbrella26	O31	CL-O31(5457)	0.309
5630.00	umbrella26	O31	CL-O31(5457)	0.327
5780.00	umbrella26	O31	CL-O31(5457)	0.325
5810.00	umbrella26	O31	CL-O31(5457)	0.308
6630.00	umbrella26	O31	CL-O31(5457)	0.324
6670.00	umbrella26	O31	CL-O31(5457)	0.325
6710.00	umbrella26	O31	CL-O31(5457)	0.317
6870.00	umbrella26	O31	CL-O31(5457)	0.298
6930.00	umbrella26	O31	CL-O31(5457)	0.324
6960.00	umbrella26	O31	CL-O31(5457)	0.284
6980.00	umbrella26	O31	CL-O31(5457)	0.321
6990.00	umbrella26	O31	CL-O31(5457)	0.323
7030.00	umbrella26	O31	CL-O31(5457)	0.312
7070.00	umbrella26	O31	CL-O31(5457)	0.317
7090.00	umbrella26	O31	CL-O31(5457)	0.285
7100.00	umbrella26	O31	CL-O31(5457)	0.286
7120.00	umbrella26	O31	CL-O31(5457)	0.320
7220.00	umbrella26	O31	CL-O31(5457)	0.302
7230.00	umbrella26	O31	CL-O31(5457)	0.309
7240.00	umbrella26	O31	CL-O31(5457)	0.295
7350.00	umbrella26	O31	CL-O31(5457)	0.318
7470.00	umbrella26	O31	CL-O31(5457)	0.320
7710.00	umbrella26	O31	CL-O31(5043)	0.301
7720.00	umbrella26	O31	CL-O31(5043)	0.307
7730.00	umbrella26	O31	CL-O31(5457)	0.323
7800.00	umbrella26	O31	CL-O31(5457)	0.322
7850.00	umbrella26	O31	CL-O31(5457)	0.324
7870.00	umbrella26	O31	CL-O31(5457)	0.325
7900.00	umbrella26	O31	CL-O31(5457)	0.324
7980.00	umbrella26	O31	CL-O31(5457)	0.313
8020.00	umbrella26	O31	CL-O31(5457)	0.318
8030.00	umbrella26	O31	CL-O31(5457)	0.318
8040.00	umbrella26	O31	CL-O31(5457)	0.283
8100.00	umbrella26	O31	CL-O31(5457)	0.304
8110.00	umbrella26	O31	CL-O31(5457)	0.285
8120.00	umbrella26	O31	CL-O31(5457)	0.302
8150.00	umbrella26	O31	CL-O31(5457)	0.304
8180.00	umbrella26	O31	CL-O31(5457)	0.326
8290.00	umbrella26	O31	CL-O31(5457)	0.298
8390.00	umbrella26	O31	CL-O31(5457)	0.324
8440.00	umbrella26	O31	CL-O31(5457)	0.311
8660.00	umbrella26	O31	CL-O31(5457)	0.326
8680.00	umbrella26	O31	CL-O31(5457)	0.326
8700.00	umbrella26	O31	CL-O31(5457)	0.312
8750.00	umbrella26	O31	CL-O31(5457)	0.306
8760.00	umbrella26	O31	CL-O31(5457)	0.323
8790.00	umbrella26	O31	CL-O31(5457)	0.320
8830.00	umbrella26	O31	CL-O31(5457)	0.311
8960.00	umbrella26	O31	CL-O31(5043)	0.314
8970.00	umbrella26	O31	CL-O31(5043)	0.319
8990.00	umbrella26	O31	CL-O31(5043)	0.320
9080.00	umbrella26	O31	CL-O31(5457)	0.313
9100.00	umbrella26	O31	CL-O31(5043)	0.277
9110.00	umbrella26	O31	CL-O31(5043)	0.312
9120.00	umbrella26	O31	CL-O31(5043)	0.292
9130.00	umbrella26	O31	CL-O31(5457)	0.323
9160.00	umbrella26	O31	CL-O31(5457)	0.294
9170.00	umbrella26	O31	CL-O31(5043)	0.276
9200.00	umbrella26	O31	CL-O31(5043)	0.326
9200.00	umbrella26	O31	CL-O31(5457)	0.324
9210.00	umbrella26	O31	CL-O31(5043)	0.318
9230.00	umbrella26	O31	CL-O31(5043)	0.320
9310.00	umbrella26	O31	CL-O31(5043)	0.309
9390.00	umbrella26	O31	CL-O31(5043)	0.314
10040.00	umbrella26	O31	CL-O31(5043)	0.303
10380.00	umbrella26	O31	CL-O31(5457)	0.324
10420.00	umbrella26	O31	CL-O31(5457)	0.321
12500.00	umbrella26	O31	CL-O31(5043)	0.325
12570.00	umbrella26	O31	CL-O31(5043)	0.317
12640.00	umbrella26	O31	CL-O31(5043)	0.326
13230.00	umbrella26	O31	CL-O31(5457)	0.322
13760.00	umbrella26	O31	CL-O31(5457)	0.321
14190.00	umbrella26	O31	CL-O31(5043)	0.325
14590.00	umbrella26	O31	CL-O31(5043)	0.299
14610.00	umbrella26	O31	CL-O31(5043)	0.323
14700.00	umbrella26	O31	CL-O31(5457)	0.299
14710.00	umbrella26	O31	CL-O31(5457)	0.325
14720.00	umbrella26	O31	CL-O31(5457)	0.315
14740.00	umbrella26	O31	CL-O31(5043)	0.320
18710.00	umbrella26	O31	CL-O31(5043)	0.312
18710.00	umbrella26	O31	CL-O31(5457)	0.323
18750.00	umbrella26	O31	CL-O31(5043)	0.319
18750.00	umbrella26	O31	CL-O31(5457)	0.296
18800.00	umbrella26	O31	CL-O31(5457)	0.296
18810.00	umbrella26	O31	CL-O31(5457)	0.324
18870.00	umbrella26	O31	CL-O31(5457)	0.326
18900.00	umbrella26	O31	CL-O31(5043)	0.325
18910.00	umbrella26	O31	CL-O31(5043)	0.326
18930.00	umbrella26	O31	CL-O31(5043)	0.317
18930.00	umbrella26	O31	CL-O31(5457)	0.299
18940.00	umbrella26	O31	CL-O31(5457)	0.327
19070.00	umbrella26	O31	CL-O31(5043)	0.300
19090.00	umbrella26	O31	CL-O31(5043)	0.322
19500.00	umbrella26	O31	CL-O31(5043)	0.319
19600.00	umbrella26	O31	CL-O31(5043)	0.318
19710.00	umbrella26	O31	CL-O31(5043)	0.317
19730.00	umbrella26	O31	CL-O31(5043)	0.311
20230.00	umbrella26	O31	CL-O31(5457)	0.320
20320.00	umbrella26	O31	CL-O31(5457)	0.321
20330.00	umbrella26	O31	CL-O31(5457)	0.325
20360.00	umbrella26	O31	CL-O31(5457)	0.327
20380.00	umbrella26	O31	CL-O31(5457)	0.311
20390.00	umbrella26	O31	CL-O31(5457)	0.312
20850.00	umbrella26	O31	CL-O31(5457)	0.298
20910.00	umbrella26	O31	CL-O31(5457)	0.322
21290.00	umbrella26	O31	CL-O31(5457)	0.321
21320.00	umbrella26	O31	CL-O31(5043)	0.318
21330.00	umbrella26	O31	CL-O31(5457)	0.324
21350.00	umbrella26	O31	CL-O31(5043)	0.300
21360.00	umbrella26	O31	CL-O31(5043)	0.314
21420.00	umbrella26	O31	CL-O31(5457)	0.304
21460.00	umbrella26	O31	CL-O31(5457)	0.290
21470.00	umbrella26	O31	CL-O31(5043)	0.290
21480.00	umbrella26	O31	CL-O31(5043)	0.303
21490.00	umbrella26	O31	CL-O31(5043)	0.301
21520.00	umbrella26	O31	CL-O31(5457)	0.303
21530.00	umbrella26	O31	CL-O31(5457)	0.314
21540.00	umbrella26	O31	CL-O31(5043)	0.327
21560.00	umbrella26	O31	CL-O31(5457)	0.302
21620.00	umbrella26	O31	CL-O31(5043)	0.312
21640.00	umbrella26	O31	CL-O31(5043)	0.303
21730.00	umbrella26	O31	CL-O31(5043)	0.324
21740.00	umbrella26	O31	CL-O31(5043)	0.299
21750.00	umbrella26	O31	CL-O31(5043)	0.324
21780.00	umbrella26	O31	CL-O31(5043)	0.323
21800.00	umbrella26	O31	CL-O31(5043)	0.311
21820.00	umbrella26	O31	CL-O31(5043)	0.323
21860.00	umbrella26	O31	CL-O31(5043)	0.311
21880.00	umbrella26	O31	CL-O31(5043)	0.310
21890.00	umbrella26	O31	CL-O31(5043)	0.317
21900.00	umbrella26	O31	CL-O31(5043)	0.303
21910.00	umbrella26	O31	CL-O31(5043)	0.299
21930.00	umbrella26	O31	CL-O31(5043)	0.302
21940.00	umbrella26	O31	CL-O31(5043)	0.296
21960.00	umbrella26	O31	CL-O31(5043)	0.307
21990.00	umbrella26	O31	CL-O31(5457)	0.326
22050.00	umbrella26	O31	CL-O31(5043)	0.315
22090.00	umbrella26	O31	CL-O31(5457)	0.320
22100.00	umbrella26	O31	CL-O31(5043)	0.317
22110.00	umbrella26	O31	CL-O31(5043)	0.322
22120.00	umbrella26	O31	CL-O31(5043)	0.327
22130.00	umbrella26	O31	CL-O31(5043)	0.321
22140.00	umbrella26	O31	CL-O31(5043)	0.300
22150.00	umbrella26	O31	CL-O31(5043)	0.299
22160.00	umbrella26	O31	CL-O31(5043)	0.325
22180.00	umbrella26	O31	CL-O31(5043)	0.286
22230.00	umbrella26	O31	CL-O31(5043)	0.301
22360.00	umbrella26	O31	CL-O31(5043)	0.314
22380.00	umbrella26	O31	CL-O31(5043)	0.305
22590.00	umbrella26	O31	CL-O31(5457)	0.324
22620.00	umbrella26	O31	CL-O31(5043)	0.322
22640.00	umbrella26	O31	CL-O31(5043)	0.320
22660.00	umbrella26	O31	CL-O31(5043)	0.316
22790.00	umbrella26	O31	CL-O31(5043)	0.314
22810.00	umbrella26	O31	CL-O31(5043)	0.305
22820.00	umbrella26	O31	CL-O31(5043)	0.306
22830.00	umbrella26	O31	CL-O31(5043)	0.303
22860.00	umbrella26	O31	CL-O31(5043)	0.290
22870.00	umbrella26	O31	CL-O31(5043)	0.293
22880.00	umbrella26	O31	CL-O31(5043)	0.306
22890.00	umbrella26	O31	CL-O31(5043)	0.275
23010.00	umbrella26	O31	CL-O31(5043)	0.305
23020.00	umbrella26	O31	CL-O31(5043)	0.306
23040.00	umbrella26	O31	CL-O31(5043)	0.325
23070.00	umbrella26	O31	CL-O31(5043)	0.293
23090.00	umbrella26	O31	CL-O31(5043)	0.325
23120.00	umbrella26	O31	CL-O31(5043)	0.321
23170.00	umbrella26	O31	CL-O31(5043)	0.307
23200.00	umbrella26	O31	CL-O31(5043)	0.299
23210.00	umbrella26	O31	CL-O31(5043)	0.316
23220.00	umbrella26	O31	CL-O31(5043)	0.302
23230.00	umbrella26	O31	CL-O31(5043)	0.288
23240.00	umbrella26	O31	CL-O31(5043)	0.320
23260.00	umbrella26	O31	CL-O31(5457)	0.312
23280.00	umbrella26	O31	CL-O31(5043)	0.317
23490.00	umbrella26	O31	CL-O31(5457)	0.312
23510.00	umbrella26	O31	CL-O31(5043)	0.320
23520.00	umbrella26	O31	CL-O31(5043)	0.318
23570.00	umbrella26	O31	CL-O31(5043)	0.293
23640.00	umbrella26	O31	CL-O31(5043)	0.322
23660.00	umbrella26	O31	CL-O31(5043)	0.308
23670.00	umbrella26	O31	CL-O31(5043)	0.302
23670.00	umbrella26	O31	CL-O31(5457)	0.296
23680.00	umbrella26	O31	CL-O31(5043)	0.286
23710.00	umbrella26	O31	CL-O31(5043)	0.315
23750.00	umbrella26	O31	CL-O31(5043)	0.302
23770.00	umbrella26	O31	CL-O31(5043)	0.292
23800.00	umbrella26	O31	CL-O31(5043)	0.309
23810.00	umbrella26	O31	CL-O31(5043)	0.318
23840.00	umbrella26	O31	CL-O31(5043)	0.321
24000.00	umbrella26	O31	CL-O31(5043)	0.318
24020.00	umbrella26	O31	CL-O31(5043)	0.316
24030.00	umbrella26	O31	CL-O31(5043)	0.321
24130.00	umbrella26	O31	CL-O31(5043)	0.317
1920.00	umbrella27	O31	CL-O31(8493)	0.295
3300.00	umbrella27	O31	CL-O31(5871)	0.327
3400.00	umbrella27	O31	CL-O31(5871)	0.317
5110.00	umbrella27	O31	CL-O31(8907)	0.319
5890.00	umbrella27	O31	CL-O31(8493)	0.315
5940.00	umbrella27	O31	CL-O31(8493)	0.323
7090.00	umbrella27	O31	CL-O31(8907)	0.316
10770.00	umbrella27	O31	CL-O31(5871)	0.322
10800.00	umbrella27	O31	CL-O31(5871)	0.322
11410.00	umbrella27	O31	CL-O31(5871)	0.313
11530.00	umbrella27	O31	CL-O31(5871)	0.325
11560.00	umbrella27	O31	CL-O31(5871)	0.324
11580.00	umbrella27	O31	CL-O31(5871)	0.322
11750.00	umbrella27	O31	CL-O31(5871)	0.301
11760.00	umbrella27	O31	CL-O31(5871)	0.319
11790.00	umbrella27	O31	CL-O31(5871)	0.286
11830.00	umbrella27	O31	CL-O31(5871)	0.306
11930.00	umbrella27	O31	CL-O31(5181)	0.320
13620.00	umbrella27	O31	CL-O31(5871)	0.312
15790.00	umbrella27	O31	CL-O31(5871)	0.298
15830.00	umbrella27	O31	CL-O31(5871)	0.323
15930.00	umbrella27	O31	CL-O31(5871)	0.315
16060.00	umbrella27	O31	CL-O31(5871)	0.317
16170.00	umbrella27	O31	CL-O31(5871)	0.300
16710.00	umbrella27	O31	CL-O31(5871)	0.300
16730.00	umbrella27	O31	CL-O31(5871)	0.307
18660.00	umbrella27	O31	CL-O31(5871)	0.324
19080.00	umbrella27	O31	CL-O31(5871)	0.317
19150.00	umbrella27	O31	CL-O31(5871)	0.309
20270.00	umbrella27	O31	CL-O31(5871)	0.320
20290.00	umbrella27	O31	CL-O31(5871)	0.319
20310.00	umbrella27	O31	CL-O31(5871)	0.310
20330.00	umbrella27	O31	CL-O31(5871)	0.312
20340.00	umbrella27	O31	CL-O31(5871)	0.319
20350.00	umbrella27	O31	CL-O31(5871)	0.306
20440.00	umbrella27	O31	CL-O31(5871)	0.298
20460.00	umbrella27	O31	CL-O31(5871)	0.320
20580.00	umbrella27	O31	CL-O31(5871)	0.303
20610.00	umbrella27	O31	CL-O31(5871)	0.324
20860.00	umbrella27	O31	CL-O31(5871)	0.325
20870.00	umbrella27	O31	CL-O31(5871)	0.309
21060.00	umbrella27	O31	CL-O31(5871)	0.320
21170.00	umbrella27	O31	CL-O31(5871)	0.322
21380.00	umbrella27	O31	CL-O31(5871)	0.316
21730.00	umbrella27	O31	CL-O31(5871)	0.325
21760.00	umbrella27	O31	CL-O31(5871)	0.326
21930.00	umbrella27	O31	CL-O31(5871)	0.295
22010.00	umbrella27	O31	CL-O31(5871)	0.302
22070.00	umbrella27	O31	CL-O31(5871)	0.322
22180.00	umbrella27	O31	CL-O31(5871)	0.321
22240.00	umbrella27	O31	CL-O31(5871)	0.300
22280.00	umbrella27	O31	CL-O31(5871)	0.304
22290.00	umbrella27	O31	CL-O31(5871)	0.322
22440.00	umbrella27	O31	CL-O31(5871)	0.322
22450.00	umbrella27	O31	CL-O31(5871)	0.318
22470.00	umbrella27	O31	CL-O31(5871)	0.309
22480.00	umbrella27	O31	CL-O31(5871)	0.311
22490.00	umbrella27	O31	CL-O31(5871)	0.299
22550.00	umbrella27	O31	CL-O31(5871)	0.322
22600.00	umbrella27	O31	CL-O31(5871)	0.314
22640.00	umbrella27	O31	CL-O31(5871)	0.324
22650.00	umbrella27	O31	CL-O31(5871)	0.317
22670.00	umbrella27	O31	CL-O31(5871)	0.297
22690.00	umbrella27	O31	CL-O31(5871)	0.325
22700.00	umbrella27	O31	CL-O31(5871)	0.318
22710.00	umbrella27	O31	CL-O31(5871)	0.321
22730.00	umbrella27	O31	CL-O31(5871)	0.310
22750.00	umbrella27	O31	CL-O31(5871)	0.310
22760.00	umbrella27	O31	CL-O31(5871)	0.278
22770.00	umbrella27	O31	CL-O31(5871)	0.313
22780.00	umbrella27	O31	CL-O31(5871)	0.303
22790.00	umbrella27	O31	CL-O31(5871)	0.327
22800.00	umbrella27	O31	CL-O31(5871)	0.323
22880.00	umbrella27	O31	CL-O31(5871)	0.308
22890.00	umbrella27	O31	CL-O31(5871)	0.326
22930.00	umbrella27	O31	CL-O31(5871)	0.308
22970.00	umbrella27	O31	CL-O31(5871)	0.318
23050.00	umbrella27	O31	CL-O31(5871)	0.311
23080.00	umbrella27	O31	CL-O31(5871)	0.303
23310.00	umbrella27	O31	CL-O31(5871)	0.304
23360.00	umbrella27	O31	CL-O31(5871)	0.297
23380.00	umbrella27	O31	CL-O31(5871)	0.317
23960.00	umbrella27	O31	CL-O31(5595)	0.316
40.00	umbrella28	O31	CL-O31(5871)	0.306
120.00	umbrella28	O31	CL-O31(6699)	0.322
190.00	umbrella28	O31	CL-O31(5871)	0.309
190.00	umbrella28	O31	CL-O31(6699)	0.314
220.00	umbrella28	O31	CL-O31(5871)	0.309
230.00	umbrella28	O31	CL-O31(5871)	0.307
320.00	umbrella28	O31	CL-O31(5871)	0.321
380.00	umbrella28	O31	CL-O31(6699)	0.313
540.00	umbrella28	O31	CL-O31(5871)	0.315
570.00	umbrella28	O31	CL-O31(5871)	0.320
730.00	umbrella28	O31	CL-O31(5871)	0.322
840.00	umbrella28	O31	CL-O31(5871)	0.321
890.00	umbrella28	O31	CL-O31(5871)	0.315
1130.00	umbrella28	O31	CL-O31(5871)	0.327
1130.00	umbrella28	O31	CL-O31(6699)	0.310
1210.00	umbrella28	O31	CL-O31(5871)	0.324
1240.00	umbrella28	O31	CL-O31(5871)	0.326
1250.00	umbrella28	O31	CL-O31(5871)	0.291
1330.00	umbrella28	O31	CL-O31(5871)	0.320
1340.00	umbrella28	O31	CL-O31(5871)	0.301
1340.00	umbrella28	O31	CL-O31(6699)	0.310
1350.00	umbrella28	O31	CL-O31(5871)	0.316
1350.00	umbrella28	O31	CL-O31(6699)	0.297
1370.00	umbrella28	O31	CL-O31(6699)	0.307
1380.00	umbrella28	O31	CL-O31(5871)	0.308
1410.00	umbrella28	O31	CL-O31(5871)	0.320
1410.00	umbrella28	O31	CL-O31(6699)	0.319
1430.00	umbrella28	O31	CL-O31(5871)	0.322
1440.00	umbrella28	O31	CL-O31(6699)	0.314
1450.00	umbrella28	O31	CL-O31(5871)	0.314
1450.00	umbrella28	O31	CL-O31(6699)	0.324
1460.00	umbrella28	O31	CL-O31(6699)	0.318
1480.00	umbrella28	O31	CL-O31(6699)	0.311
1490.00	umbrella28	O31	CL-O31(5871)	0.306
1490.00	umbrella28	O31	CL-O31(6699)	0.280
1510.00	umbrella28	O31	CL-O31(6699)	0.309
1530.00	umbrella28	O31	CL-O31(6699)	0.322
1540.00	umbrella28	O31	CL-O31(6699)	0.286
1570.00	umbrella28	O31	CL-O31(6699)	0.321
1700.00	umbrella28	O31	CL-O31(6699)	0.319
1750.00	umbrella28	O31	CL-O31(6699)	0.323
1780.00	umbrella28	O31	CL-O31(5871)	0.325
1880.00	umbrella28	O31	CL-O31(6699)	0.323
1970.00	umbrella28	O31	CL-O31(6699)	0.316
2000.00	umbrella28	O31	CL-O31(6699)	0.276
2090.00	umbrella28	O31	CL-O31(6699)	0.302
2130.00	umbrella28	O31	CL-O31(6699)	0.285
2200.00	umbrella28	O31	CL-O31(6699)	0.324
2210.00	umbrella28	O31	CL-O31(6699)	0.291
2510.00	umbrella28	O31	CL-O31(5595)	0.307
2540.00	umbrella28	O31	CL-O31(5595)	0.327
2820.00	umbrella28	O31	CL-O31(6699)	0.304
2850.00	umbrella28	O31	CL-O31(6699)	0.320
2860.00	umbrella28	O31	CL-O31(6699)	0.297
2870.00	umbrella28	O31	CL-O31(6699)	0.325
2950.00	umbrella28	O31	CL-O31(5871)	0.321
2970.00	umbrella28	O31	CL-O31(6699)	0.319
3210.00	umbrella28	O31	CL-O31(6699)	0.307
3230.00	umbrella28	O31	CL-O31(6699)	0.313
3240.00	umbrella28	O31	CL-O31(6699)	0.319
5180.00	umbrella28	O31	CL-O31(5181)	0.323
5470.00	umbrella28	O31	CL-O31(5181)	0.324
5580.00	umbrella28	O31	CL-O31(5181)	0.322
5600.00	umbrella28	O31	CL-O31(5595)	0.326
6920.00	umbrella28	O31	CL-O31(5595)	0.315
7870.00	umbrella28	O31	CL-O31(5595)	0.319
7930.00	umbrella28	O31	CL-O31(5595)	0.308
9170.00	umbrella28	O31	CL-O31(5595)	0.299
9230.00	umbrella28	O31	CL-O31(5595)	0.316
9270.00	umbrella28	O31	CL-O31(5595)	0.319
9340.00	umbrella28	O31	CL-O31(5595)	0.323
9430.00	umbrella28	O31	CL-O31(5595)	0.290
9440.00	umbrella28	O31	CL-O31(5595)	0.287
9450.00	umbrella28	O31	CL-O31(5595)	0.306
9530.00	umbrella28	O31	CL-O31(5595)	0.294
9850.00	umbrella28	O31	CL-O31(5595)	0.327
9980.00	umbrella28	O31	CL-O31(5595)	0.310
9990.00	umbrella28	O31	CL-O31(5595)	0.307
10330.00	umbrella28	O31	CL-O31(5595)	0.326
11290.00	umbrella28	O31	CL-O31(5595)	0.320
11300.00	umbrella28	O31	CL-O31(5595)	0.316
13480.00	umbrella28	O31	CL-O31(5595)	0.322
13540.00	umbrella28	O31	CL-O31(5595)	0.305
13580.00	umbrella28	O31	CL-O31(5595)	0.288
13700.00	umbrella28	O31	CL-O31(5595)	0.318
13710.00	umbrella28	O31	CL-O31(5595)	0.295
13720.00	umbrella28	O31	CL-O31(5595)	0.317
13810.00	umbrella28	O31	CL-O31(5595)	0.294
13830.00	umbrella28	O31	CL-O31(5595)	0.310
13910.00	umbrella28	O31	CL-O31(5595)	0.315
13950.00	umbrella28	O31	CL-O31(5595)	0.287
14000.00	umbrella28	O31	CL-O31(5595)	0.318
14010.00	umbrella28	O31	CL-O31(5595)	0.319
14030.00	umbrella28	O31	CL-O31(5595)	0.312
14040.00	umbrella28	O31	CL-O31(5595)	0.317
14050.00	umbrella28	O31	CL-O31(5595)	0.325
14070.00	umbrella28	O31	CL-O31(5595)	0.315
14130.00	umbrella28	O31	CL-O31(5595)	0.321
14200.00	umbrella28	O31	CL-O31(5595)	0.317
14210.00	umbrella28	O31	CL-O31(5595)	0.304
14300.00	umbrella28	O31	CL-O31(5595)	0.299
14390.00	umbrella28	O31	CL-O31(5595)	0.316
14590.00	umbrella28	O31	CL-O31(5595)	0.318
15040.00	umbrella28	O31	CL-O31(5595)	0.325
15140.00	umbrella28	O31	CL-O31(5595)	0.313
15300.00	umbrella28	O31	CL-O31(5595)	0.311
15320.00	umbrella28	O31	CL-O31(5595)	0.314
15330.00	umbrella28	O31	CL-O31(5595)	0.326
15700.00	umbrella28	O31	CL-O31(5595)	0.326
15730.00	umbrella28	O31	CL-O31(5043)	0.321
15750.00	umbrella28	O31	CL-O31(5595)	0.326
15790.00	umbrella28	O31	CL-O31(5595)	0.321
15800.00	umbrella28	O31	CL-O31(5595)	0.294
15950.00	umbrella28	O31	CL-O31(5595)	0.308
15960.00	umbrella28	O31	CL-O31(5043)	0.295
15970.00	umbrella28	O31	CL-O31(5595)	0.308
15990.00	umbrella28	O31	CL-O31(5595)	0.317
16000.00	umbrella28	O31	CL-O31(5043)	0.326
16000.00	umbrella28	O31	CL-O31(5595)	0.327
16010.00	umbrella28	O31	CL-O31(5043)	0.320
16010.00	umbrella28	O31	CL-O31(5595)	0.310
16050.00	umbrella28	O31	CL-O31(5043)	0.309
16050.00	umbrella28	O31	CL-O31(5595)	0.299
16080.00	umbrella28	O31	CL-O31(5595)	0.303
16330.00	umbrella28	O31	CL-O31(5595)	0.326
16350.00	umbrella28	O31	CL-O31(5595)	0.305
16480.00	umbrella28	O31	CL-O31(5595)	0.308
16490.00	umbrella28	O31	CL-O31(5595)	0.298
16510.00	umbrella28	O31	CL-O31(5043)	0.327
16510.00	umbrella28	O31	CL-O31(5595)	0.302
16620.00	umbrella28	O31	CL-O31(5595)	0.302
16630.00	umbrella28	O31	CL-O31(5043)	0.313
16630.00	umbrella28	O31	CL-O31(5595)	0.321
16640.00	umbrella28	O31	CL-O31(5595)	0.310
16670.00	umbrella28	O31	CL-O31(5595)	0.292
16680.00	umbrella28	O31	CL-O31(5595)	0.322
16750.00	umbrella28	O31	CL-O31(5595)	0.297
16800.00	umbrella28	O31	CL-O31(5043)	0.322
16800.00	umbrella28	O31	CL-O31(5595)	0.307
16840.00	umbrella28	O31	CL-O31(5595)	0.319
16880.00	umbrella28	O31	CL-O31(5595)	0.293
16900.00	umbrella28	O31	CL-O31(5595)	0.326
16910.00	umbrella28	O31	CL-O31(5595)	0.299
16940.00	umbrella28	O31	CL-O31(5595)	0.311
16950.00	umbrella28	O31	CL-O31(5595)	0.319
17010.00	umbrella28	O31	CL-O31(5595)	0.327
17110.00	umbrella28	O31	CL-O31(5595)	0.326
17350.00	umbrella28	O31	CL-O31(5595)	0.307
17410.00	umbrella28	O31	CL-O31(5595)	0.292
17440.00	umbrella28	O31	CL-O31(5043)	0.322
17450.00	umbrella28	O31	CL-O31(5595)	0.310
17460.00	umbrella28	O31	CL-O31(5043)	0.322
17470.00	umbrella28	O31	CL-O31(5595)	0.321
17520.00	umbrella28	O31	CL-O31(5595)	0.276
17560.00	umbrella28	O31	CL-O31(5595)	0.305
17570.00	umbrella28	O31	CL-O31(5595)	0.302
17600.00	umbrella28	O31	CL-O31(5043)	0.322
17630.00	umbrella28	O31	CL-O31(5043)	0.323
17640.00	umbrella28	O31	CL-O31(5595)	0.323
17650.00	umbrella28	O31	CL-O31(5595)	0.312
17660.00	umbrella28	O31	CL-O31(5043)	0.322
17730.00	umbrella28	O31	CL-O31(5043)	0.326
17750.00	umbrella28	O31	CL-O31(5043)	0.300
17760.00	umbrella28	O31	CL-O31(5043)	0.320
17760.00	umbrella28	O31	CL-O31(5595)	0.322
17780.00	umbrella28	O31	CL-O31(5043)	0.327
17780.00	umbrella28	O31	CL-O31(5595)	0.281
17820.00	umbrella28	O31	CL-O31(5043)	0.326
17850.00	umbrella28	O31	CL-O31(5595)	0.307
17860.00	umbrella28	O31	CL-O31(5595)	0.325
17870.00	umbrella28	O31	CL-O31(5595)	0.292
17900.00	umbrella28	O31	CL-O31(5595)	0.308
17930.00	umbrella28	O31	CL-O31(5595)	0.312
17990.00	umbrella28	O31	CL-O31(5595)	0.324
18000.00	umbrella28	O31	CL-O31(5043)	0.325
18390.00	umbrella28	O31	CL-O31(5043)	0.323
18400.00	umbrella28	O31	CL-O31(5043)	0.325
18600.00	umbrella28	O31	CL-O31(5043)	0.326
18690.00	umbrella28	O31	CL-O31(5595)	0.301
18740.00	umbrella28	O31	CL-O31(5595)	0.303
18860.00	umbrella28	O31	CL-O31(5595)	0.317
19000.00	umbrella28	O31	CL-O31(5595)	0.312
